attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,1,11,1,,,,,,,,,,,,,,,1s,285.2361896990333,286.23742771998513,286.2283299000701,None,287.2281928299926,287.9121596850455,287.2281928299926,287.9121596850455,287.9039463100489,None,287.9039463100489,None,space,287.9039463100489,None,0.6798,288.262137265061,None,0.2268688379554078,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,2,12,8,,,,,,,,,,,,,,,1s,289.31932925304864,290.32032182603143,290.31214136304334,None,291.3119462489849,291.7872363390634,291.3119462489849,291.7872363390634,291.77921104209963,None,291.77921104209963,None,space,291.77921104209963,None,0.4691,292.21057117905,None,0.29560375306755304,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,3,13,0,,,,,,,,,,,,,,,1s,293.2611669910839,294.2621002950473,294.25404627702665,None,295.2542050021002,295.8536887780065,295.2542050021002,295.8536887780065,295.8536887780065,None,295.8536887780065,None,space,295.8536887780065,None,0.5989,296.24564224807546,None,0.26111465098802,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,4,14,3,,,,,,,,,,,,,,,1s,297.30284139409196,298.3040351460222,298.2960139660863,None,299.29507301200647,300.087193479063,299.29507301200647,300.087193479063,300.09504858008586,None,300.09504858008586,None,space,300.09504858008586,None,0.7931,300.452063776087,None,0.2197667279979214,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,5,15,4,,,,,,,,,,,,,,,1s,301.5035448730923,302.50419883604627,302.49516394000966,None,303.4953063620487,303.754202428041,303.4953063620487,303.754202428041,303.74552875198424,None,303.74552875198424,None,space,303.74552875198424,None,0.253,304.1694665970281,None,0.28936623909976333,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,6,16,9,,,,,,,,,,,,,,,1s,305.2195995420916,306.2202672660351,306.21219397801906,None,307.2121306930203,307.487756617018,307.2121306930203,307.487756617018,307.487756617018,None,307.487756617018,None,space,307.487756617018,None,0.2749,307.88612084509805,None,0.2590530440211296,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,7,17,7,,,,,,,,,,,,,,,1s,308.9440889339894,309.94577384507284,309.93777939106803,None,310.9368106110487,311.47889968007803,310.9368106110487,311.47889968007803,311.47889968007803,None,311.47889968007803,None,space,311.47889968007803,None,0.5427,311.8689876230201,None,0.25192301895003766,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,2,,,,,,,,,,,,,,,1s,312.92789972701576,313.92932772100903,313.9121169319842,None,314.91206703404896,315.37093954801094,314.91206703404896,315.37093954801094,315.37093954801094,None,315.37093954801094,None,space,315.37093954801094,None,0.4516,315.7444786609849,None,0.23996603302657604,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,5,,,,,,,,,,,,,,,1s,316.795826530084,317.7960628680885,317.78695047902875,None,318.78777149203233,319.52856816898566,318.78777149203233,319.52856816898566,319.52856816898566,None,319.52856816898566,None,space,319.52856816898566,None,0.7392,319.91105324507225,None,0.24225560401100665,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
