attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,10s,353.35602126503363,354.3560624830425,354.34759201901034,None,355.3476884190459,362.3393538860837,355.3476884190459,362.3393538860837,362.3393538860837,None,362.3393538860837,None,space,0.5912098360713571,362.3393538860837,None,6.992,363.0560726959957,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,9,9,5,,,,,,,,,,,,,,,10s,364.1214694060618,365.1227741930634,365.10600514907856,None,366.1060693410691,367.37283417209983,366.1060693410691,367.37283417209983,367.37283417209983,None,367.37283417209983,None,space,0.6276943889679387,367.37283417209983,None,1.262,368.1311738080112,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,0,10,5,,,,,,,,,,,,,,,10s,369.19784601405263,370.1978442260297,370.172791443998,None,371.1729330540402,374.11450274207164,371.1729330540402,374.11450274207164,374.11450274207164,None,374.11450274207164,None,space,0.6612663659034297,374.11450274207164,None,2.9276,374.906214005081,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,1,11,2,,,,,,,,,,,,,,,10s,375.96447375102434,376.9645064880606,376.94780213502236,None,377.94786540803034,387.26463154610246,377.94786540803034,387.26463154610246,387.26463154610246,None,387.26463154610246,None,space,0.6660321770468727,387.26463154610246,None,9.3171,388.05626852309797,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,2,12,9,,,,,,,,,,,,,,,10s,389.1230173720978,390.12303891102783,390.1146519210888,None,391.1146251100581,398.9647047230974,391.1146251100581,398.9647047230974,398.956374334055,None,398.956374334055,None,space,0.7029500590870157,398.956374334055,None,7.8466,399.78981750505045,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,3,13,7,,,,,,,,,,,,,,,10s,400.8468639970524,401.8481555200415,401.83143658109475,None,402.83140379202086,405.6564648960484,402.83140379202086,405.6564648960484,405.6564648960484,None,405.6564648960484,None,space,0.4910951539641246,405.6564648960484,None,2.8205,406.2802564870799,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,4,14,3,,,,,,,,,,,,,,,10s,407.33154534501955,408.3315538010793,408.314802694018,None,409.3148128290195,418.37326083600055,409.3148128290195,418.37326083600055,418.37326083600055,None,418.37326083600055,None,space,0.45319153100717813,418.37326083600055,None,9.0512,418.95668034104165,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,5,15,1,,,,,,,,,,,,,,,10s,420.0149916310329,421.01500573800877,420.99002274207305,None,421.9970619060332,423.39830267999787,421.9970619060332,423.39830267999787,423.38994238502346,None,423.38994238502346,None,space,0.5328253170009702,423.38994238502346,None,1.397,424.04830402100924,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,8,,,,,,,,,,,,,,,10s,425.1150962560205,426.1150638520485,426.10666879301425,None,427.1066618550103,434.8651212390978,427.1066618550103,434.8651212390978,434.8567508039996,None,434.8567508039996,None,space,0.42764935304876417,434.8567508039996,None,7.7514,435.4151635330636,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,7,17,4,,,,,,,,,,,,,,,10s,436.4651195630431,437.46509428007994,437.45680175803136,None,438.4568770080805,447.44853962608613,438.4568770080805,447.44853962608613,447.4404738070443,None,447.4404738070443,None,space,0.5691718979505822,447.4404738070443,None,8.9834,448.1403824420413,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,6,,,,,,,,,,,,,,,10s,449.1986658470705,450.19863234704826,450.1902803380508,None,451.18192739703227,452.3152904449962,451.18192739703227,452.3152904449962,452.3152904449962,None,452.3152904449962,None,space,0.8505498989252374,452.3152904449962,None,1.1331,453.2974115910474,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,0,,,,,,,,,,,,,,,10s,454.35703137202654,455.35702877806034,455.3486360630486,None,456.3570549970027,458.99033684807364,456.3570549970027,458.99033684807364,458.96533997007646,None,458.96533997007646,None,space,0.6360076629789546,458.96533997007646,None,2.6273,459.73078015004285,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,0,0,1,,,,,,,,,460.62377444806043,None,460.62377444806043,None,460.62377444806043,None,3s,463.5821410580538,464.5820762380026,464.573763168999,None,465.5737559950212,468.3154126650188,465.5737559950212,468.3154126650188,468.3154126650188,None,468.3154126650188,None,space,0.3693755610147491,468.3154126650188,None,2.74,468.8155254430603,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,1,1,4,,,,,,,,,,,,,,,3s,469.86543980706483,470.86556271405425,470.8571197880665,None,471.8572235570755,473.4237910610391,471.8572235570755,473.4237910610391,473.41555697110016,None,473.41555697110016,None,space,0.4994500760221854,473.41555697110016,None,1.5642,474.04762347310316,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,2,2,8,,,,,,,,,,,,,,,3s,475.10726694203913,476.10725627001375,476.09885703609325,None,477.0989277201006,478.7488876560237,477.0989277201006,478.7488876560237,478.7405336830998,None,478.7405336830998,None,space,0.45291010302025825,478.7405336830998,None,1.644,479.3239589810837,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,3s,480.38222475303337,481.3822448661085,481.37389662407804,None,482.3738838280551,484.2572708640946,482.3738838280551,484.2572708640946,484.2572708640946,None,484.2572708640946,None,space,0.5276023419573903,484.2572708640946,None,1.88,484.9157705720281,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,0,,,,,,,,,,,,,,,3s,485.9740417790599,486.9740205790149,486.965643981006,None,487.965678157052,489.3406314450549,487.965678157052,489.3406314450549,489.33233691204805,None,489.33233691204805,None,space,0.535971860983409,489.33233691204805,None,1.3717,489.9990759770153,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,3s,491.0490987630328,492.0490831111092,492.04073329502717,None,493.04078482906334,494.94069979304913,493.04078482906334,494.94069979304913,494.94069979304913,None,494.94069979304913,None,space,0.433888160972856,494.94069979304913,None,1.9004,495.4990581750171,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,6,6,5,,,,,,,,,,,,,,,3s,496.565840226016,497.56584008806385,497.5574808620149,None,498.55741326801945,500.0408242261037,498.55741326801945,500.0408242261037,500.03241246705875,None,500.03241246705875,None,space,0.4195377790601924,500.03241246705875,None,1.4767,500.5825142880203,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,7,7,9,,,,,,,,,,,,,,,3s,501.64078976307064,502.64079275506083,502.63243675709236,None,503.6408553160727,506.61583133309614,503.6408553160727,506.61583133309614,506.61583133309614,None,506.61583133309614,None,space,0.4443594430340454,506.61583133309614,None,2.9646,507.1909398500575,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,8,8,6,,,,,,,,,,,,,,,3s,508.23962513403967,509.2409181140829,509.2242039080011,None,510.22421615209896,512.1409515840933,510.22421615209896,512.1409515840933,512.1409515840933,None,512.1409515840933,None,space,0.4942349150078371,512.1409515840933,None,1.9122,512.7659887610935,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,9,9,3,,,,,,,,,,,,,,,3s,513.8243372000288,514.8242885530926,514.8076023830799,None,515.8075930550694,516.024279245059,515.8075930550694,516.024279245059,516.024279245059,None,516.024279245059,None,None,,516.024279245059,None,0.2116,517.149335587048,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,0,10,5,,,,,,,,,,,,,,,3s,518.1910228510387,519.1910347720841,519.1826465000631,None,520.1993528060848,521.9076739921002,520.1993528060848,521.9076739921002,521.8827139670029,None,521.8827139670029,None,space,0.4494685670360923,521.8827139670029,None,1.7032,522.4661549660377,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,1,11,1,,,,,,,,,,,,,,,3s,523.5160609030863,524.5244237650186,524.5160270180786,None,525.5076772510074,525.966038325103,525.5076772510074,525.966038325103,525.966038325103,None,525.966038325103,None,space,0.4192919449415058,525.966038325103,None,0.4579,526.5161039440427,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,2,12,3,,,,,,,,,,,,,,,3s,527.5911260111025,528.5911147230072,528.5660843410296,None,529.5660826640669,530.849438610021,529.5660826640669,530.849438610021,530.849438610021,None,530.849438610021,None,space,0.31935628107748926,530.849438610021,None,1.2803,531.2995605020551,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,3,13,9,,,,,,,,,,,,,,,3s,532.3578546270728,533.3578439929988,533.349456325057,None,534.349485716084,535.6661761309952,534.349485716084,535.6661761309952,535.6577803289983,None,535.6577803289983,None,space,0.5196533020352945,535.6577803289983,None,1.3149,536.3078821290983,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,4,14,0,,,,,,,,,,,,,,,3s,537.366237128037,538.3661815141095,538.3579084360972,None,539.3661502730101,540.1412374450592,539.3661502730101,540.1412374450592,540.1245065940311,None,540.1245065940311,None,space,0.35147649399004877,540.1245065940311,None,0.7721,540.6067174890777,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,5,15,7,,,,,,,,,,,,,,,3s,541.657851878088,542.6578609860735,542.6495140410261,None,543.649524240056,544.8329018560471,543.649524240056,544.8329018560471,544.8245648640441,None,544.8245648640441,None,space,0.4744518130319193,544.8245648640441,None,1.1796,545.4320896870922,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,6,16,6,,,,,,,,,,,,,,,3s,546.4996631731046,547.4996495590312,547.4912435450824,None,548.4912543999963,550.2329387220088,548.4912543999963,550.2329387220088,550.2246109039988,None,550.2246109039988,None,space,0.39454937004484236,550.2246109039988,None,1.7355,550.7580308309989,None,,,,,,,DEC018,001,2022_Nov_04_1511,2-25_cond_decay_EYE-try,2021.2.3,120.0197648768356,
