attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,10s,104.00538154877722,105.00539227575064,104.99865561490878,None,105.99903128389269,110.60477839084342,105.99903128389269,110.60477839084342,110.59817703673616,None,110.59817703673616,None,space,0.2841294873505831,110.59817703673616,None,4.5966,110.90087197395042,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,10s,111.90089084208012,112.90171744069085,112.89601209294051,None,113.89589574700221,116.53806066978723,113.89589574700221,116.53806066978723,116.53806066978723,None,116.53806066978723,None,space,0.2962449658662081,116.53806066978723,None,2.6419,116.84641165612265,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,10s,117.84711570478976,118.84674385283142,118.84098384575918,None,119.84120309911668,123.6714996797964,119.84120309911668,123.6714996797964,123.6714996797964,None,123.6714996797964,None,space,0.39478284073993564,123.6714996797964,None,3.8308,124.0840510269627,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,10s,125.08351650787517,126.08389897178859,126.07701320387423,None,127.07712573977187,133.4465193101205,127.07712573977187,133.4465193101205,133.4465193101205,None,133.4465193101205,None,space,0.6197757581248879,133.4465193101205,None,6.369,134.0833614016883,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,10s,135.08843523589894,136.08943970594555,136.08375421212986,None,137.08344797277823,138.77974186697975,137.08344797277823,138.77974186697975,138.77974186697975,None,138.77974186697975,None,space,0.318563612177968,138.77974186697975,None,1.6973,139.11806976608932,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,10s,140.12409722991288,141.12530494574457,141.11947925388813,None,142.12007158389315,148.31204177299514,142.12007158389315,148.31204177299514,148.30566585808992,None,148.30566585808992,None,space,0.36057411320507526,148.30566585808992,None,6.1853,148.68325244775042,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,10s,149.68830445688218,150.68872017180547,150.68294295296073,None,151.68269313778728,157.02730687893927,151.68269313778728,157.02730687893927,157.02092843176797,None,157.02092843176797,None,space,0.365310984198004,157.02092843176797,None,5.3356,157.40959461871535,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,10s,158.41517945099622,159.41657357709482,159.40984266391024,None,160.41065537789837,164.39761497685686,160.41065537789837,164.39761497685686,164.3911112458445,None,164.3911112458445,None,space,0.36319497087970376,164.3911112458445,None,3.9795,164.76633943477646,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,10s,165.77239141892642,166.77418263908476,166.7674248907715,None,167.7681880099699,173.05195369198918,167.7681880099699,173.05195369198918,173.05195369198918,None,173.05195369198918,None,space,0.28633586782962084,173.05195369198918,None,5.284,173.36060745781288,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,0,10,3,,,,,,,,,,,,,,,10s,174.36128461780027,175.36121061909944,175.3554126759991,None,176.35529652703553,178.25223529012874,176.35529652703553,178.25223529012874,178.25223529012874,None,178.25223529012874,None,space,0.3980718869715929,178.25223529012874,None,1.896,178.6637624767609,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
