attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,118.33548724290449,None,118.33548724290449,None,space,6.295826761052012,118.33548724290449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,124.65234055998735,None,124.65234055998735,None,124.65234055998735,None,5s,129.74426833400503,130.74590242595877,130.7374381389236,None,131.73693328595255,133.99505539797246,131.73693328595255,133.99505539797246,133.98715683992486,None,133.98715683992486,None,space,0.4768527599517256,133.98715683992486,None,2.2511,134.60248685698025,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,5s,135.64443252095953,136.64515893894713,136.63703007891309,None,137.637170104892,140.42064886190929,137.637170104892,140.42064886190929,140.4120626039803,None,140.4120626039803,None,space,0.36700599000323564,140.4120626039803,None,2.7792,140.90413710894063,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,5s,141.9613125049509,142.9621871159179,142.9541110289283,None,143.95396584190894,148.02927144791465,143.95396584190894,148.02927144791465,148.02071520290338,None,148.02071520290338,None,space,0.4444813869195059,148.02071520290338,None,4.0697,148.5941483589122,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,5s,149.6453055338934,150.64516597194597,150.6371392669389,None,151.63715793890879,152.7289328579791,151.63715793890879,152.7289328579791,152.7289328579791,None,152.7289328579791,None,None,,152.7289328579791,None,1.0902,153.8604584839195,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,4,4,6,,,,,,,,,,,,,,,5s,154.91055546398275,155.91194457700476,155.9040286479285,None,156.90391319000628,161.53678216191474,156.90391319000628,161.53678216191474,161.52920858492143,None,161.52920858492143,None,space,0.34403195697814226,161.52920858492143,None,4.6297,162.00267560896464,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,5s,163.05459044896998,164.05389427393675,164.04558775597252,None,165.05396723700687,168.2536913799122,165.05396723700687,168.2536913799122,168.24585486389697,None,168.24585486389697,None,space,0.39403977210167795,168.24585486389697,None,3.1944,168.76916655094828,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
right,0.75,1.0,1,0,0,0,0,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,5s,169.8197770708939,170.8209889739519,170.80371375498362,None,171.80385781999212,172.66283442499116,171.80385781999212,172.66283442499116,172.66283442499116,None,172.66283442499116,None,space,0.44355387007817626,172.66283442499116,None,0.8541,173.23601204995066,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,,5s,174.29417354695033,175.29575129097793,175.28737721196376,None,176.2877630799776,177.7128751249984,176.2877630799776,177.7128751249984,177.7128751249984,None,177.7128751249984,None,space,0.4105790600879118,177.7128751249984,None,1.4241,178.25257364998106,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,5s,179.31150699197315,180.31277200300246,180.3037306709448,None,181.3038805789547,185.9207234029891,181.3038805789547,185.9207234029891,185.9207234029891,None,185.9207234029891,None,space,0.352380980970338,185.9207234029891,None,4.617,186.4024622439174,None,,,,,,,DEC017,001,2022_Nov_02_1439,2-25_cond_decay_EYE-try,2021.2.3,120.50999206878282,
