attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,1,1,11,0,,,,,,,,,,,,,,,10s,644.3721295301802,645.373039831873,645.3558198027313,None,646.355987355113,647.2140561467968,646.355987355113,647.2140561467968,647.2140561467968,None,647.2140561467968,None,space,647.2140561467968,None,0.8573,648.0635728081688,None,0.7182814870029688,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,2,12,3,,,,,,,,,,,,,,,10s,649.1631726827472,650.1642350028269,650.1567532401532,None,651.1559488470666,655.7565838531591,651.1559488470666,655.7565838531591,655.7484258878976,None,655.7484258878976,None,space,655.7484258878976,None,4.5954,656.3219321700744,None,0.4439523504115641,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,3,13,4,,,,,,,,,,,,,,,10s,657.4138943441212,658.4149239049293,658.3976490548812,None,659.3979239878245,661.4317647051066,659.3979239878245,661.4317647051066,661.4317647051066,None,661.4317647051066,None,None,661.4317647051066,None,2.0292,662.5556664830074,None,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,4,14,1,,,,,,,,,,,,,,,10s,663.6473478539847,664.647944114171,664.6396241351031,None,665.6399608687498,667.6235318747349,665.6399608687498,667.6235318747349,667.6235318747349,None,667.6235318747349,None,space,667.6235318747349,None,1.9809,668.1384039879777,None,0.3850143561139703,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,5,15,8,,,,,,,,,,,,,,,10s,669.2308004079387,670.2317825770006,670.2235530558974,None,671.222860023845,680.8816527351737,671.222860023845,680.8816527351737,680.8816527351737,None,680.8816527351737,None,space,680.8816527351737,None,9.6574,681.3982285107486,None,0.39241405483335257,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,6,16,6,,,,,,,,,,,,,,,10s,682.4973343401216,683.498414888978,683.4812505901791,None,684.4816736010835,685.1733799320646,684.4816736010835,685.1733799320646,685.1733799320646,None,685.1733799320646,None,space,685.1733799320646,None,0.6851,685.8975176750682,None,0.5946119339205325,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,7,17,5,,,,,,,,,,,,,,,10s,686.9967455398291,687.9988167597912,687.9816336189397,None,688.9814765569754,689.3984906417318,688.9814765569754,689.3984906417318,689.3984906417318,None,689.3984906417318,None,space,689.3984906417318,None,0.4163,689.9549708538689,None,0.4271853547543287,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,8,18,9,,,,,,,,,,,,,,,10s,691.0476810480468,692.0486653707922,692.0403308351524,None,693.0395872788504,697.1153825279325,693.0395872788504,697.1153825279325,697.1153825279325,None,697.1153825279325,None,space,697.1153825279325,None,4.075,697.705655016005,None,0.4607470198534429,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,9,19,2,,,,,,,,,,,,,,,10s,698.8057590811513,699.8073133630678,699.7905567809939,None,700.7903486960568,702.2322660777718,700.7903486960568,702.2322660777718,702.2322660777718,None,702.2322660777718,None,None,702.2322660777718,None,1.4354,703.3554389667697,None,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,0,0,2,,,,,,,,,704.2471272810362,None,704.2471272810362,None,704.2471272810362,None,3s,704.7724163029343,705.7738122469746,705.7655635457486,None,706.7653703107499,708.273946267087,706.7653703107499,708.273946267087,708.273946267087,None,708.273946267087,None,space,708.273946267087,None,1.5086,708.7405621027574,None,0.33552317321300507,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,0.75,1.0,1,0,0,0,0,3,0,3,0,0,1,1,7,,,,,,,,,,,,,,,3s,709.8303489391692,710.8322687428445,710.8231941629201,None,711.823805951979,712.5074250898324,711.823805951979,712.5074250898324,712.4986886978149,None,712.4986886978149,None,space,712.4986886978149,None,0.6764,713.0733933458105,None,0.4505388531833887,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,2,2,8,,,,,,,,,,,,,,,3s,714.1723100529052,715.1731563061476,715.1652849731036,None,716.1652499060147,716.6317681749351,716.1652499060147,716.6317681749351,716.6317681749351,None,716.6317681749351,None,space,716.6317681749351,None,0.4665,717.1970006111078,None,0.43577896524220705,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,3,3,1,,,,,,,,,,,,,,,3s,718.2893469077535,719.2901999079622,719.2814688878134,None,720.2823030538857,721.4739299919456,720.2823030538857,721.4739299919456,721.4739299919456,None,721.4739299919456,None,space,721.4739299919456,None,1.1916,721.9561992697418,None,0.35287556191906333,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,4,4,3,,,,,,,,,,,,,,,3s,723.0478718429804,724.0489608738571,724.0403015729971,None,725.0399762978777,727.1069522830658,725.0399762978777,727.1069522830658,727.1069522830658,None,727.1069522830658,None,space,727.1069522830658,None,2.0634,727.5479481988586,None,0.31068542692810297,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,1.0,0.75,1,0,0,0,0,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,3s,728.6389291808009,729.6400957447477,729.6320011657663,None,730.6318595758639,731.8405733518302,730.6318595758639,731.8405733518302,731.8318763049319,None,731.8318763049319,None,space,731.8318763049319,None,1.2015,732.3647367157973,None,0.4026359058916569,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,6,6,4,,,,,,,,,,,,,,,3s,733.456143902149,734.4571790471673,734.4490999421105,None,735.4491203338839,737.1408285177313,735.4491203338839,737.1408285177313,737.1318573411554,None,737.1318573411554,None,space,737.1318573411554,None,1.6866,737.672246820759,None,0.4088938729837537,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,7,7,0,,,,,,,,,,,,,,,3s,738.7574085090309,739.757453255821,739.7487219711766,None,740.7493345290422,743.5239689908922,740.7493345290422,743.5239689908922,743.5239689908922,None,743.5239689908922,None,space,743.5239689908922,None,2.7733,743.9981754729524,None,0.35100000677630305,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,8,8,6,,,,,,,,,,,,,,,3s,745.0976783009246,746.0989512591623,746.0907481708564,None,747.0906185498461,749.6993117937818,747.0906185498461,749.6993117937818,749.6903988858685,None,749.6903988858685,None,space,749.6903988858685,None,2.6025,750.1396697391756,None,0.31907939771190286,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,3s,751.2231533350423,752.2238247827627,752.2153546619229,None,753.215958498884,755.6659478740767,753.215958498884,755.6659478740767,755.6659478740767,None,755.6659478740767,None,space,755.6659478740767,None,2.4485,756.2069719857536,None,0.41700554406270385,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,0,10,4,,,,,,,,,,,,,,,3s,757.2732662018389,758.2740566730499,758.2655148268677,None,759.2653357400559,759.865910503082,759.2653357400559,759.865910503082,759.8572254539467,None,759.8572254539467,None,space,759.8572254539467,None,0.5931,760.4480996648781,None,0.4675497869029641,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,0.75,1.0,1,0,0,0,0,3,0,3,0,1,1,11,7,,,,,,,,,,,,,,,3s,761.548164093867,762.54890787974,762.5407277359627,None,763.5405634520575,765.2323907748796,763.5405634520575,765.2323907748796,765.2323907748796,None,765.2323907748796,None,space,765.2323907748796,None,1.6878,765.8317925841548,None,0.47536462219431996,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,2,12,2,,,,,,,,,,,,,,,3s,766.9311843668111,767.9323131828569,767.9247212638147,None,768.9243091037497,770.2905081040226,768.9243091037497,770.2905081040226,770.2826785617508,None,770.2826785617508,None,space,770.2826785617508,None,1.3611,770.832503228914,None,0.4255162472836673,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,3,13,0,,,,,,,,,,,,,,,3s,771.9331326889805,772.9327711998485,772.9242038279772,None,773.9240299570374,776.8746776129119,773.9240299570374,776.8746776129119,776.8746776129119,None,776.8746776129119,None,space,776.8746776129119,None,2.9501,777.3566557150334,None,0.3520437781699002,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,4,14,3,,,,,,,,,,,,,,,3s,778.4484162949957,779.4494455708191,779.4410562189296,None,780.441231471952,782.1407651938498,780.441231471952,782.1407651938498,782.1332047018223,None,782.1332047018223,None,space,782.1332047018223,None,1.6949,782.6161466259509,None,0.35856084106490016,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,1.0,0.75,1,0,0,0,0,3,0,3,0,1,5,15,5,,,,,,,,,,,,,,,3s,783.6818878059275,784.6826754589565,784.6741284951568,None,785.6744827227667,788.4663915429264,785.6744827227667,788.4663915429264,788.4663915429264,None,788.4663915429264,None,space,788.4663915429264,None,2.7909,789.1395545108244,None,0.5444854330271482,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,6,16,9,,,,,,,,,,,,,,,3s,790.232118404936,791.2322585857473,791.2241344437934,None,792.2243230720051,792.440885100048,792.2243230720051,792.440885100048,792.4332648129202,793.4333496568725,792.4332648129202,793.4333496568725,None,792.4332648129202,793.4333496568725,0.2114,793.5650502070785,None,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,7,17,1,,,,,,,,,,,,,,,3s,794.6648041699082,795.6663363240659,795.6494506001472,None,796.650068692863,798.908240696881,796.650068692863,798.908240696881,798.908240696881,None,798.908240696881,None,space,798.908240696881,None,2.2519,799.3812242718413,None,0.34347375528886914,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,8,18,8,,,,,,,,,,,,,,,3s,800.4732005228288,801.4748154231347,801.4661388271488,None,802.4658860960044,803.4992573219351,802.4658860960044,803.4992573219351,803.4914860757999,None,803.4914860757999,None,space,803.4914860757999,None,1.0296,804.041354557965,None,0.425302991643548,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,9,19,6,,,,,,,,,,,,,,,3s,805.1399970808998,806.1410925528035,806.1328719430603,None,807.1330891647376,808.8244333197363,807.1330891647376,808.8244333197363,808.8244333197363,None,808.8244333197363,None,space,808.8244333197363,None,1.6901,809.3318523960188,None,0.37808159505948424,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.2235079407692,None,810.2235079407692,None,810.2235079407692,None,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,0,0,7,,,,,,,,,815.2231528609991,None,815.2231528609991,None,815.2231528609991,None,1s,826.3918428127654,827.3911113007925,827.3827725271694,None,828.3828177750111,828.9086245871149,828.3828177750111,828.9086245871149,828.9086245871149,None,828.9086245871149,None,None,828.9086245871149,None,0.5249,830.0325573310256,None,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,1s,831.1238223868422,832.1252141930163,832.1170389307663,None,833.1167351198383,833.8329487247393,833.1167351198383,833.8329487247393,833.8249981640838,None,833.8249981640838,None,space,833.8249981640838,None,0.7109,834.4826091928408,None,0.5273647466674447,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,1s,835.5736673469655,836.5749066020362,836.5586893227883,None,837.5584479440004,837.8417999879457,837.5584479440004,837.8417999879457,837.8328233510256,None,837.8328233510256,None,space,837.8328233510256,None,0.2755,838.6990051590838,None,0.7366842073388398,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,1s,839.782134491019,840.7836287971586,840.774538394995,None,841.775524506811,842.5914226849563,841.775524506811,842.5914226849563,842.5914226849563,None,842.5914226849563,None,space,842.5914226849563,None,0.8149,843.1155703389086,None,0.394159730989486,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,0.75,1.0,1,1,0,1,0,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,1s,844.2066406658851,845.208736919798,845.2005874658935,None,846.2004951960407,846.5666090771556,846.2004951960407,846.5666090771556,846.5586219318211,None,846.5586219318211,None,space,846.5586219318211,None,0.3605,847.1900146957487,None,0.5004219869151711,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,5,5,9,,,,,,,,,,,,,,,1s,848.2838485068642,849.2837470849045,849.2753450088203,None,850.274751687888,851.1166050089523,850.274751687888,851.1166050089523,851.1166050089523,None,851.1166050089523,None,space,851.1166050089523,None,0.8382,851.6240696269087,None,0.3758586118929088,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,6,6,4,,,,,,,,,,,,,,,1s,852.715551530011,853.7170300078578,853.7081355811097,None,854.7083133389242,855.3165468550287,854.7083133389242,855.3165468550287,855.3165468550287,None,855.3165468550287,None,space,855.3165468550287,None,0.6048,855.8243687227368,None,0.3755678590387106,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,7,7,5,,,,,,,,,,,,,,,1s,856.9151383577846,857.9166367738508,857.908544333186,None,858.9085079538636,859.6246630470268,858.9085079538636,859.6246630470268,859.6171544818208,None,859.6171544818208,None,space,859.6171544818208,None,0.7156,860.1319071091712,None,0.3855420402251184,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,1s,861.2158025400713,862.2166081289761,862.2083686399274,None,863.2084759357385,864.1751967361197,863.2084759357385,864.1751967361197,864.1751967361197,None,864.1751967361197,None,space,864.1751967361197,None,0.9675,864.6993990200572,None,0.3942211293615401,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,1.0,0.75,1,1,0,1,0,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,1s,865.790464208927,866.7916475660168,866.7834587441757,None,867.7834935318679,868.5750875477679,867.7834935318679,868.5750875477679,868.5673880041577,None,868.5673880041577,None,space,868.5673880041577,None,0.7862,869.0406948290765,None,0.34961864259094,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,0,10,3,,,,,,,,,,,,,,,1s,870.140562208835,871.1425338699482,871.1334067839198,None,872.1254937918857,872.6838526101783,872.1254937918857,872.6838526101783,872.6838526101783,None,872.6838526101783,None,space,872.6838526101783,None,0.5576,873.1995046017691,None,0.3839691001921892,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,1,11,7,,,,,,,,,,,,,,,1s,874.2592151267454,875.2585647520609,875.2502612308599,None,876.2500928328373,877.1253113518469,876.2500928328373,877.1253113518469,877.1253113518469,None,877.1253113518469,None,space,877.1253113518469,None,0.8724,877.7074906551279,None,0.45223033893853426,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,2,12,2,,,,,,,,,,,,,,,1s,878.7995986388996,879.8000537231565,879.7925355117768,None,880.79168225592,881.4509052629583,880.79168225592,881.4509052629583,881.4421234759502,None,881.4421234759502,None,space,881.4421234759502,None,0.652,882.0258952798322,None,0.4584257588721812,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,0.75,1.0,1,1,0,1,0,0,0,0,0,1,3,13,8,,,,,,,,,,,,,,,1s,883.1323866089806,884.1342285098508,884.1259557688609,None,885.125308142975,885.3421300770715,885.125308142975,885.3421300770715,885.3334303181618,None,885.3334303181618,None,space,885.3334303181618,None,0.2128,885.9243417349644,None,0.46128716319799423,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,4,14,4,,,,,,,,,,,,,,,1s,887.0084269251674,888.0092492238618,888.0007521971129,None,889.000098830089,889.5676654521376,889.000098830089,889.5676654521376,889.5676654521376,None,889.5676654521376,None,space,889.5676654521376,None,0.5642,889.9491331488825,None,0.25220391526818275,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,5,15,9,,,,,,,,,,,,,,,1s,891.0408355877735,892.0421636337414,892.0336341517977,None,893.034046726767,893.3087044581771,893.034046726767,893.3087044581771,893.3087044581771,None,893.3087044581771,None,space,893.3087044581771,None,0.2752,893.8176389620639,None,0.38402203377336264,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,1.0,0.75,1,1,0,1,0,0,0,0,0,1,6,16,0,,,,,,,,,,,,,,,1s,894.8821470797993,895.8842757088132,895.8751096157357,None,896.8757334561087,897.5755381430499,896.8757334561087,897.5755381430499,897.5755381430499,None,897.5755381430499,None,space,897.5755381430499,None,0.6965,898.2242310480215,None,0.5252682059071958,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,7,17,5,,,,,,,,,,,,,,,1s,899.324938358739,900.3256694790907,900.3174154991284,None,901.317300543189,902.2839847719297,901.317300543189,902.2839847719297,902.2839847719297,None,902.2839847719297,None,space,902.2839847719297,None,0.9669,902.9328877679072,None,0.518858075607568,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,8,18,6,,,,,,,,,,,,,,,1s,904.0249738227576,905.0261334641837,905.017003052868,None,906.0170671539381,906.3925741701387,906.0170671539381,906.3925741701387,906.383878596127,None,906.383878596127,None,space,906.383878596127,None,0.368,906.9657177738845,None,0.4531763796694577,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,9,19,1,,,,,,,,,,,,,,,1s,908.057788413018,909.0589957609773,909.0508164567873,None,910.0509390858933,910.7170227798633,910.0509390858933,910.7170227798633,910.7092006369494,None,910.7092006369494,None,space,910.7092006369494,None,0.6636,911.1911396207288,None,0.3582733981311321,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,0,0,3,,,,,,,,,912.091097028926,None,912.091097028926,None,912.091097028926,None,3s,914.8500892338343,915.850863344036,915.8424173290841,None,916.8423584969714,918.5675772218965,916.8423584969714,918.5675772218965,918.5590407880954,None,918.5590407880954,None,space,918.5590407880954,None,1.7181,919.0577580998652,None,0.3695387816987932,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,3s,920.1502265520394,921.1508170249872,921.133706072811,None,922.1337994551286,925.0843603210524,922.1337994551286,925.0843603210524,925.0843603210524,None,925.0843603210524,None,space,925.0843603210524,None,2.9451,925.6500844638795,None,0.4355824338272214,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,3s,926.7415195419453,927.7423654939048,927.7347310390323,None,928.7339093508199,929.4927751799114,928.7339093508199,929.4927751799114,929.4927751799114,None,929.4927751799114,None,None,929.4927751799114,None,0.7585,930.6159066278487,None,,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,3,3,5,,,,,,,,,,,,,,,3s,931.7084042648785,932.7099844207987,932.6928182998672,None,933.7015307829715,934.5094325938262,933.7015307829715,934.5094325938262,934.5007283198647,None,934.5007283198647,None,space,934.5007283198647,None,0.807,935.0077507039532,None,0.3756444719620049,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,0.75,1.0,1,1,0,1,0,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,3s,936.0995176201686,937.1011728630401,937.083943399135,None,938.0838772258721,939.4260010439903,938.0838772258721,939.4260010439903,939.4260010439903,None,939.4260010439903,None,space,939.4260010439903,None,1.3389,939.9931726991199,None,0.4423254677094519,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,3s,941.0913709960878,942.0926697119139,942.0845665228553,None,943.084662719164,945.3090008120053,943.084662719164,945.3090008120053,945.301157228183,None,945.301157228183,None,space,945.301157228183,None,2.2205,945.7582720997743,None,0.3252982818521559,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,3s,946.8503202777356,947.8516391199082,947.8426074488088,None,948.8426616308279,949.3845053310506,948.8426616308279,949.3845053310506,949.3845053310506,None,949.3845053310506,None,space,949.3845053310506,None,0.5419,950.0913834269159,None,0.5770986727438867,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,7,7,2,,,,,,,,,,,,,,,3s,951.1760829868726,952.1766503271647,952.1674570869654,None,953.1682387641631,954.9515020758845,953.1682387641631,954.9515020758845,954.9515020758845,None,954.9515020758845,None,space,954.9515020758845,None,1.7821,955.4663285608403,None,0.38620618218556046,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,3s,956.5584389329888,957.5595965641551,957.5513516641222,None,958.5513850231655,960.0591778447852,958.5513850231655,960.0591778447852,960.0513058621436,None,960.0513058621436,None,space,960.0513058621436,None,1.5044,960.5761152631603,None,0.3999687391333282,,,,,,,DEC024,001,2022_Dec_02_1535,2-25_cond_decay_EYE-try,2021.2.3,119.84302726361179,
