attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,1,11,6,,,,,,,,,,,,,,,5s,209.387708988972,210.38880294805858,210.38083047105465,None,211.38057516503613,212.1136852260679,211.38057516503613,212.1136852260679,212.10575227206573,None,212.10575227206573,None,space,0.5156752219190821,212.10575227206573,None,0.7297,212.75443614006508,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,2,12,1,,,,,,,,,,,,,,,5s,213.81265939900186,214.8139728390379,214.7978211620357,None,215.79760506202,219.18879136501346,215.79760506202,219.18879136501346,219.19757482700516,None,219.19757482700516,None,space,0.3438375119585544,219.19757482700516,None,3.3923,219.6725744990399,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,3,13,4,,,,,,,,,,,,,,,5s,220.7300369690638,221.73054737003986,221.72235024301335,None,222.72257521096617,223.230724937981,222.72257521096617,223.230724937981,223.22257073305082,None,223.22257073305082,None,space,0.5187864410690963,223.22257073305082,None,0.5037,223.8724421079969,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,4,14,5,,,,,,,,,,,,,,,5s,224.9294646490598,225.9308248179732,225.92256865801755,None,226.92239742504898,231.63144682405982,226.92239742504898,231.63144682405982,231.63144682405982,None,231.63144682405982,None,space,0.38197648397181183,231.63144682405982,None,4.7057,232.1464914450189,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,5,15,3,,,,,,,,,,,,,,,5s,233.20480713504367,234.2056306389859,234.19756003201474,None,235.1971718140412,235.8223452999955,235.1971718140412,235.8223452999955,235.8223452999955,None,235.8223452999955,None,space,0.5429897690191865,235.8223452999955,None,0.6241,236.497486009961,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,6,16,9,,,,,,,,,,,,,,,5s,237.56267699005548,238.564633807051,238.54737673897762,None,239.54704652703367,240.4314560260391,239.54704652703367,240.4314560260391,240.4314560260391,None,240.4314560260391,None,space,0.5258992429589853,240.4314560260391,None,0.8827,241.09659134305548,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,7,17,7,,,,,,,,,,,,,,,5s,242.14670290704817,243.14761630201247,243.13881137000863,None,244.13943493401166,246.09803873905912,244.13943493401166,246.09803873905912,246.09803873905912,None,246.09803873905912,None,space,0.44336586096324027,246.09803873905912,None,1.9572,246.67969293496571,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,1,8,18,0,,,,,,,,,,,,,,,5s,247.7381500620395,248.7392266250681,248.7310826489702,None,249.73145550698973,253.2229647450149,249.73145550698973,253.2229647450149,253.2229647450149,None,253.2229647450149,None,space,0.3503842770587653,253.2229647450149,None,3.4897,253.70600139000453,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,9,19,2,,,,,,,,,,,,,,,5s,254.76350513705984,255.76449872599915,255.756513355067,None,256.7561406349996,260.4482953590341,256.7561406349996,260.4482953590341,260.43947824207135,None,260.43947824207135,None,space,0.32587011891882867,260.43947824207135,None,3.6867,260.89804354298394,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,6,,,,,,,,,261.79748094500974,None,261.79748094500974,None,261.79748094500974,None,10s,264.01311889698263,265.0142526270356,265.0056402500486,None,266.00658312404994,275.2900731940754,266.00658312404994,275.2900731940754,275.2810638450319,None,275.2810638450319,None,space,0.4122927909484133,275.2810638450319,None,9.2799,275.8303411230445,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
