attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,4,,,,,,,,,703.143048280006,None,703.143048280006,None,703.143048280006,None,5s,705.8200321260083,706.8193077670003,706.8109820180107,None,707.8114317969885,708.9860852929996,707.8114317969885,708.9860852929996,708.9860852929996,None,708.9860852929996,None,space,708.9860852929996,None,1.1698,709.518054227985,None,0.40311962898704223,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,5s,710.5768279990007,711.5783358179906,711.5702459320019,None,712.5697751760017,713.1527409940027,712.5697751760017,713.1527409940027,713.1450670379854,None,713.1450670379854,None,space,713.1450670379854,None,0.5812,713.7020783209882,None,0.42707753798458725,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,5s,714.7514252389956,715.753293257003,715.7450820000086,None,716.7446359659953,717.5032718699949,716.7446359659953,717.5032718699949,717.4944923809962,None,717.4944923809962,None,space,717.4944923809962,None,0.7557,717.9849460789992,None,0.35886991801089607,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,5s,719.0354666989879,720.0361472080112,720.0279902129842,None,721.0280829609837,724.6199381120095,721.0280829609837,724.6199381120095,724.6120788469852,None,724.6120788469852,None,space,724.6120788469852,None,3.5867,725.1521661469887,None,0.40888378699310124,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,5s,726.1953629470081,727.1950293880072,727.1870351810066,None,728.1861489379953,732.0285681159876,728.1861489379953,732.0285681159876,732.0285681159876,None,732.0285681159876,None,space,732.0285681159876,None,3.8357,732.5687110149884,None,0.40834913300932385,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,5s,733.6185530840012,734.6194417430088,734.6120439259976,None,735.6119406009966,737.0861375500099,735.6119406009966,737.0861375500099,737.0786597380065,None,737.0786597380065,None,space,737.0786597380065,None,1.4728,737.8690271909873,None,0.6602894079987891,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,5s,738.9272747969953,739.9283318590024,739.9200025770115,None,740.9198529130081,741.4117387179867,740.9198529130081,741.4117387179867,741.4117387179867,None,741.4117387179867,None,space,741.4117387179867,None,0.4871,742.0191084189864,None,0.47776113598956726,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,5s,743.0686622310022,744.0701063199958,744.0619181059883,None,745.0617858589976,746.2618075950013,745.0617858589976,746.2618075950013,746.2618075950013,None,746.2618075950013,None,space,746.2618075950013,None,1.1992,746.719115926011,None,0.3259810880117584,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,8,8,5,,,,,,,,,,,,,,,5s,747.7705127410009,748.7706416499859,748.7619301819941,None,749.7617676029913,751.6539953149913,749.7617676029913,751.6539953149913,751.6539953149913,None,751.6539953149913,None,space,751.6539953149913,None,1.8911,752.169119675993,None,0.3915495760156773,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,5s,753.2274431219848,754.2287656909903,754.2197496579902,None,755.2203542609932,756.7036191679945,755.2203542609932,756.7036191679945,756.7036191679945,None,756.7036191679945,None,None,756.7036191679945,None,1.4816,757.8268895559886,None,,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
