attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,1,11,9,,,,,,,,,,,,,,,3s,91.78413968300447,92.78580626298208,92.78006505797384,None,93.78012343897717,96.43312230397714,93.78012343897717,96.43312230397714,96.42656204797095,None,96.42656204797095,None,space,0.4322207940276712,96.42656204797095,None,2.6447,96.98546679795254,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,2,12,1,,,,,,,,,,,,,,,3s,98.42100031097652,99.42258082597982,99.4158558039926,None,100.41596911899978,102.64612550195307,100.41596911899978,102.64612550195307,102.63934955297736,None,102.63934955297736,None,space,0.4434317569830455,102.63934955297736,None,2.2196,103.20823512395145,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,0.75,1.0,1,0,0,0,0,0,0,0,0,1,3,13,7,,,,,,,,,,,,,,,3s,104.64559428300709,105.6466627990012,105.63376155798323,None,106.63377586199204,108.18527672195341,106.63377586199204,108.18527672195341,108.17983666597866,None,108.17983666597866,None,space,0.5029497540090233,108.17983666597866,None,1.5464,108.80809129599947,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,4,14,0,,,,,,,,,,,,,,,3s,110.2515100580058,111.2523820779752,111.24663069896633,None,112.24603833595756,115.12371902400628,112.24603833595756,115.12371902400628,115.11709007195896,None,115.11709007195896,None,space,0.4697600520448759,115.11709007195896,None,2.869,115.71180857095169,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,5,15,8,,,,,,,,,,,,,,,3s,117.14266391599085,118.14343356899917,118.13675792596769,None,119.13687885698164,121.09443045896478,119.13687885698164,121.09443045896478,121.08894826000324,None,121.08894826000324,None,space,0.5379125439794734,121.08894826000324,None,1.9543,121.74838184996042,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,6,16,2,,,,,,,,,,,,,,,3s,123.18478671100456,124.18584243097575,124.17901324195554,None,125.17883116099983,125.7554448559531,125.17883116099983,125.7554448559531,125.7554448559531,None,125.7554448559531,None,space,0.5033988299546763,125.7554448559531,None,0.5762,126.38459847000195,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,7,17,6,,,,,,,,,,,,,,,3s,127.82080629700795,128.82203752500936,128.809997903998,None,129.80994816496968,130.71257184498245,129.80994816496968,130.71257184498245,130.71257184498245,None,130.71257184498245,None,space,0.41024332598317415,130.71257184498245,None,0.9018,131.24454768700525,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,8,18,4,,,,,,,,,,,,,,,3s,132.6809341359767,133.6822999129654,133.67007922497578,None,134.67008088796865,136.18545980297495,134.67008088796865,136.18545980297495,136.18545980297495,None,136.18545980297495,None,space,0.33734847500454634,136.18545980297495,None,1.5154,136.64510125498055,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,9,19,3,,,,,,,,,,,,,,,3s,138.07610115298303,139.0764228409971,139.06971309898654,None,140.06434608699055,140.6882757479907,140.06434608699055,140.6882757479907,140.6882757479907,None,140.6882757479907,None,space,0.538586815004237,140.6882757479907,None,0.62,141.34760584996548,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,4,,,,,,,,,142.25031341199065,None,142.25031341199065,None,142.25031341199065,None,1s,144.1773872229969,145.1787745829788,145.1729723229655,None,146.17341021599714,147.16133277397603,146.17341021599714,147.16133277397603,147.16133277397603,None,147.16133277397603,None,space,0.33746602199971676,147.16133277397603,None,0.9854,147.6207281209645,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,1s,149.0560888829641,150.05764509399887,150.05185780499596,None,151.05171304097166,151.30581671895925,151.05171304097166,151.30581671895925,151.30581671895925,None,151.30581671895925,None,space,0.5610289130127057,151.30581671895925,None,0.2521,151.98989981098566,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,1s,153.41522514197277,154.41565393400379,154.40892558498308,None,155.40977515897248,156.13664098095614,155.40977515897248,156.13664098095614,156.13664098095614,None,156.13664098095614,None,space,0.41825891099870205,156.13664098095614,None,0.7263,156.67514972796198,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,1s,158.111161281995,159.1121995599824,159.1066407689941,None,160.10579792497447,160.36068195098778,160.10579792497447,160.36068195098778,160.36068195098778,None,160.36068195098778,None,space,0.3541688309633173,160.36068195098778,None,0.2537,160.83807007799624,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,1s,162.27621747000376,163.27635531395208,163.2694887240068,None,164.26980805397034,164.92397574195638,164.26980805397034,164.92397574195638,164.91864103998523,None,164.91864103998523,None,space,0.3721992089995183,164.91864103998523,None,0.6499,165.4134447699762,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,1s,166.8384591359645,167.8394281299552,167.83371145598358,None,168.83316560595995,169.2508464109851,168.83316560595995,169.2508464109851,169.2443148989696,None,169.2443148989696,None,space,0.35854328103596345,169.2443148989696,None,0.4077,169.72306304395897,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,1s,171.15286007500254,172.15453140198952,172.1488042009878,None,173.14833795896266,174.09971110499464,173.14833795896266,174.09971110499464,174.09314702497795,None,174.09314702497795,None,space,0.4376371380058117,174.09314702497795,None,0.9427,174.6572072969866,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,7,7,9,,,,,,,,,,,,,,,1s,176.09299205098068,177.09348747198237,177.0877502390067,None,178.08828503795667,178.40862820995972,178.08828503795667,178.40862820995972,178.40216380695347,None,178.40216380695347,None,space,0.36069301899988204,178.40216380695347,None,0.3098,178.88741915195715,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,1s,180.3225221929606,181.32425952597987,181.3175654700026,None,182.31763532699551,183.1602693729801,182.31763532699551,183.1602693729801,183.1548420919571,None,183.1548420919571,None,space,0.39208237500861287,183.1548420919571,None,0.8392,183.6689105889527,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,1s,185.0983946659835,186.0995757689816,186.09383879299276,None,187.08812202099944,187.87598139798502,187.08812202099944,187.87598139798502,187.87598139798502,None,187.87598139798502,None,space,0.3988801840459928,187.87598139798502,None,0.7838,188.39591360400664,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
