attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,0,10,9,,,,,,,,,,,,,,,3s,555.1155558789615,556.1155772348866,556.1071655270644,None,557.1072496089619,558.16551922285,557.1072496089619,558.16551922285,558.1572786578909,None,558.1572786578909,None,space,558.1572786578909,None,1.0527,558.7155804608483,None,0.4273541239090264,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,1,11,4,,,,,,,,,,,,,,,3s,559.7725790068507,560.7739822398871,560.7655514408834,None,561.7656300610397,563.3656366178766,561.7656300610397,563.3656366178766,563.3573092010338,None,563.3573092010338,None,space,563.3573092010338,None,1.5939,563.79769368493,None,0.3088639711495489,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,2,12,7,,,,,,,,,,,,,,,3s,564.8573402639013,565.8573469358962,565.8490026870277,None,566.848949004896,568.9823102820665,566.848949004896,568.9823102820665,568.9823102820665,None,568.9823102820665,None,space,568.9823102820665,None,2.1281,569.40608190489,None,0.29216359509155154,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,3,13,1,,,,,,,,,,,,,,,3s,570.4657288370654,571.4656874209177,571.4574052819517,None,572.4573566580657,573.6990752748679,572.4573566580657,573.6990752748679,573.6908368528821,574.6908433008939,573.6908368528821,574.6908433008939,None,573.6908368528821,574.6908433008939,1.2353,574.8241033828817,None,,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,4,14,5,,,,,,,,,,,,,,,3s,575.8824623550754,576.882455698913,576.8741146069951,None,577.8741390658543,578.7074738340452,577.8741390658543,578.7074738340452,578.6991267290432,None,578.6991267290432,None,space,578.6991267290432,None,0.829,579.1658191999886,None,0.3358963509090245,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,5,15,0,,,,,,,,,,,,,,,3s,580.2240987238474,581.2241709870286,581.2158394639846,None,582.2158575269859,583.3408051589504,582.2158575269859,583.3408051589504,583.3408051589504,None,583.3408051589504,None,space,583.3408051589504,None,1.124,583.8075349258725,None,0.33394328504800797,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,2,,,,,,,,,,,,,,,3s,584.8645153429825,585.8658232029993,585.8492201608606,None,586.849237435963,588.5408476749435,586.849237435963,588.5408476749435,588.5408476749435,None,588.5408476749435,None,space,588.5408476749435,None,1.6874,589.1575836979318,None,0.4858425580896437,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,7,17,8,,,,,,,,,,,,,,,3s,590.2158980090171,591.2159684018698,591.2076177040581,None,592.2076718818862,594.340924880933,592.2076718818862,594.340924880933,594.340924880933,None,594.340924880933,None,space,594.340924880933,None,2.1317,594.7909855449107,None,0.3171740700490773,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,8,18,6,,,,,,,,,,,,,,,3s,595.8492656119633,596.8493379398715,596.8410242618993,None,597.8409494599327,598.1409773258492,597.8409494599327,598.1409773258492,598.1409773258492,None,598.1409773258492,None,space,598.1409773258492,None,0.298,598.5410212010611,None,0.26905232295393944,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,3,,,,,,,,,,,,,,,3s,599.5980119779706,600.5993088770192,600.5826490279287,None,601.5826528018806,603.832775281975,601.5826528018806,603.832775281975,603.832775281975,None,603.832775281975,None,space,603.832775281975,None,2.2483,604.2827517909463,None,0.3191739588510245,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,0,0,6,,,,,,,,,605.1744357419666,None,605.1744357419666,None,605.1744357419666,None,5s,606.5077800250147,607.5077816080302,607.4994493110571,None,608.4995221139397,612.4494505899493,608.4995221139397,612.4494505899493,612.4494505899493,None,612.4494505899493,None,space,612.4494505899493,None,3.9509,612.874508641893,None,0.2942243709694594,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,1,1,8,,,,,,,,,,,,,,,5s,613.9327911869623,614.9328639239538,614.9244739508722,None,615.9244981680531,616.6245193758514,615.9244981680531,616.6245193758514,616.6245193758514,None,616.6245193758514,None,space,616.6245193758514,None,0.6995,617.1162365230266,None,0.36074282601475716,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,5s,618.1745061869733,619.1745008688886,619.1661764159799,None,620.1662113089114,622.9078967708629,620.1662113089114,622.9078967708629,622.8996303188615,None,622.8996303188615,None,space,622.8996303188615,None,2.7395,623.4412807240151,None,0.40879741217941046,,,,,,,DEC019,001,2022_Nov_11_1340,2-25_cond_decay_EYE-try,2021.2.3,120.01439356575331,
