attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,361.6129209550563,None,361.6129209550563,None,space,3.645425623981282,361.6129209550563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,365.279009551974,None,365.279009551974,None,365.279009551974,None,5s,369.08851200994104,370.08911886205897,370.0810667970218,None,371.0804552799091,373.8561009389814,371.0804552799091,373.8561009389814,373.8473662820179,None,373.8473662820179,None,space,0.5177265990059823,373.8473662820179,None,2.7682,374.5040726319421,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,1,1,8,,,,,,,,,,,,,,,5s,375.55535064684227,376.55551190604456,376.54709652997553,None,377.5471168179065,381.8471672348678,377.5471168179065,381.8471672348678,381.8394815099891,None,381.8394815099891,None,space,0.5253227059729397,381.8394815099891,None,4.2945,382.49591212393716,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,2,2,9,,,,,,,,,,,,,,,5s,383.54622888495214,384.54761921288446,384.53930597705767,None,385.53957595396787,389.01478827302344,385.53957595396787,389.01478827302344,389.01478827302344,None,389.01478827302344,None,space,0.4101007680874318,389.01478827302344,None,3.4708,389.55465237097815,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,5s,390.6133077680133,391.6146783558652,391.60656951298006,None,392.60549506288953,396.87255270802416,392.60549506288953,396.87255270802416,396.87255270802416,None,396.87255270802416,None,space,0.6110008920077235,396.87255270802416,None,4.262,397.6127547239885,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,5s,398.6628233490046,399.6638915129006,399.6473056890536,None,400.65629966696724,403.3644900729414,400.65629966696724,403.3644900729414,403.35592733183876,None,403.35592733183876,None,space,0.44499665102921426,403.35592733183876,None,2.7081,403.929583361838,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,5,5,1,,,,,,,,,,,,,,,5s,404.9879717938602,405.98959586699493,405.97350298496895,None,406.9733291340526,409.66417909483425,406.9733291340526,409.66417909483425,409.66417909483425,None,409.66417909483425,None,space,0.3689842480234802,409.66417909483425,None,2.6911,410.1627802278381,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,5s,411.2213728360366,412.222426262917,412.21431548683904,None,413.2143684278708,416.1143859180156,413.2143684278708,416.1143859180156,416.1061425160151,None,416.1061425160151,None,space,0.39412699406966567,416.1061425160151,None,2.8953,416.6300045440439,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,5s,417.6878480759915,418.68948291102424,418.6812614330556,None,419.6811567218974,419.9398065698333,419.6811567218974,419.9398065698333,419.9309352650307,None,419.9309352650307,None,space,0.7112958361394703,419.9309352650307,None,0.2519,420.7714623748325,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,,5s,421.82226308295503,422.8232312579639,422.81519934604876,None,423.81433225004,426.6143238309305,423.81433225004,426.6143238309305,426.60658057802357,None,426.60658057802357,None,space,0.4607652041595429,426.60658057802357,None,2.7961,427.1965099379886,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,5s,428.2552537219599,429.255970970029,429.2486662189476,None,430.2480550969485,432.38190423790365,430.2480550969485,432.38190423790365,432.38190423790365,None,432.38190423790365,None,space,0.35008057998493314,432.38190423790365,None,2.1333,432.8633556079585,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,0,10,8,,,,,,,,,,,,,,,5s,433.92176039284095,434.9230544338934,434.9144459939562,None,435.9152083499357,438.3143258099444,435.9152083499357,438.3143258099444,438.3068493469618,None,438.3068493469618,None,space,0.39979021716862917,438.3068493469618,None,2.3943,438.83885763399303,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,1,11,5,,,,,,,,,,,,,,,5s,439.89721136703156,440.89813832286745,440.89009552192874,None,441.8899327979889,444.08987271995284,441.8899327979889,444.08987271995284,444.0813156829681,None,444.0813156829681,None,space,0.360968085937202,444.0813156829681,None,2.1956,444.5724284918979,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,2,12,3,,,,,,,,,,,,,,,5s,445.6221332109999,446.6238850809168,446.61555281304754,None,447.6145379310474,450.723157919012,447.6145379310474,450.723157919012,450.71449992689304,None,450.71449992689304,None,space,0.35294199292548,450.71449992689304,None,3.1043,451.1968801859766,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,3,13,9,,,,,,,,,,,,,,,5s,452.2467178099323,453.2478589399252,453.23996954993345,None,454.24003132293,457.39798650704324,454.24003132293,457.39798650704324,457.38961032102816,None,457.38961032102816,None,space,0.3760375559795648,457.38961032102816,None,3.1552,457.8974096700549,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,4,14,4,,,,,,,,,,,,,,,5s,458.9474465169478,459.9479069649242,459.9395636629779,None,460.9398406818509,465.58978271088563,460.9398406818509,465.58978271088563,465.58978271088563,None,465.58978271088563,None,space,0.3254055129364133,465.58978271088563,None,4.6459,466.0471724369563,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,5,15,6,,,,,,,,,,,,,,,5s,467.09725248697214,468.09880265197717,468.0906703870278,None,469.0897569388617,472.5151961259544,469.0897569388617,472.5151961259544,472.5064179019537,None,472.5064179019537,None,space,0.386401086114347,472.5064179019537,None,3.421,473.0217721259687,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,0.75,1.0,1,0,0,0,0,0,0,0,0,1,6,16,7,,,,,,,,,,,,,,,5s,474.0805665990338,475.0815540039912,475.0732663059607,None,476.0733775028493,479.31544690486044,476.0733775028493,479.31544690486044,479.31544690486044,None,479.31544690486044,None,space,0.4689128091558814,479.31544690486044,None,3.2407,479.91407910804264,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,7,17,1,,,,,,,,,,,,,,,5s,480.97249650699086,481.97358785988763,481.96520355786197,None,482.9652417639736,485.49041713704355,482.9652417639736,485.49041713704355,485.49041713704355,None,485.49041713704355,None,space,0.36108683003112674,485.49041713704355,None,2.5212,485.9805051309522,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,1,8,18,0,,,,,,,,,,,,,,,5s,487.03128545195796,488.03245816286653,488.02429514890537,None,489.0243904418312,491.39041256485507,489.0243904418312,491.39041256485507,491.39041256485507,None,491.39041256485507,None,space,0.47713774302974343,491.39041256485507,None,2.3637,491.9972936878912,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,9,19,2,,,,,,,,,,,,,,,5s,493.05616146395914,494.0575997128617,494.0408062718343,None,495.04007996385917,496.27344328793697,495.04007996385917,496.27344328793697,496.27344328793697,None,496.27344328793697,None,space,0.39497200190089643,496.27344328793697,None,1.2302,496.79728478891775,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,,,,,,497.6896271528676,None,497.6896271528676,None,497.6896271528676,None,3s,499.82236999599263,500.8241402988788,500.81599895702675,None,501.8161368370056,502.93221577000804,501.8161368370056,502.93221577000804,502.93221577000804,None,502.93221577000804,None,space,0.31103977491147816,502.93221577000804,None,1.1119,503.37264320696704,None,,,,,,,DEC021,001,2022_Nov_12_1037,2-25_cond_decay_EYE-try,2021.2.3,120.20599136915529,
