attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,2,12,7,,,,,,,,,,,,,,,5s,94.815491725225,95.81568131688982,95.80863311886787,None,96.80930998595431,100.67530702892691,96.80930998595431,100.67530702892691,100.66864442499354,None,100.66864442499354,None,space,0.34922962030395865,100.66864442499354,None,3.8578,101.03220122214407,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,3,13,0,,,,,,,,,,,,,,,5s,102.03352673025802,103.03283326793462,103.02714301925153,None,104.02670486923307,108.85080732218921,104.02670486923307,108.85080732218921,108.8442856259644,None,108.8442856259644,None,space,0.30162249598652124,108.8442856259644,None,4.8161,109.15938063617796,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,1.0,0.75,1,0,0,0,0,0,0,0,0,1,4,14,5,,,,,,,,,,,,,,,5s,110.1654524570331,111.16610884992406,111.16048618918285,None,112.16063046408817,116.59029051009566,112.16063046408817,116.59029051009566,116.5850454182364,None,116.5850454182364,None,space,0.33686353685334325,116.5850454182364,None,4.4282,116.93518361216411,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,5,15,4,,,,,,,,,,,,,,,5s,117.93603606987745,118.9355502310209,118.92987572494894,None,119.92953123524785,121.42110787797719,119.92953123524785,121.42110787797719,121.42110787797719,None,121.42110787797719,None,space,0.37280552787706256,121.42110787797719,None,1.4905,121.80712300725281,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,6,16,6,,,,,,,,,,,,,,,5s,122.80838522315025,123.80908313812688,123.80225558998063,None,124.80288966093212,128.17065219115466,124.80288966093212,128.17065219115466,128.16510883020237,None,128.16510883020237,None,space,0.30078944005072117,128.16510883020237,None,3.3599,128.4812767188996,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,0,0,0,0,1,7,17,2,,,,,,,,,,,,,,,5s,129.48145981598645,130.48110783705488,130.4755934062414,None,131.47488367790356,133.69290568027645,131.47488367790356,133.69290568027645,133.68647945392877,None,133.68647945392877,None,space,0.33943770034238696,133.68647945392877,None,2.2099,134.0374316922389,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,8,18,3,,,,,,,,,,,,,,,5s,135.04390896530822,136.0444876011461,136.03880227124318,None,137.03899404685944,137.24474863987416,137.03899404685944,137.24474863987416,137.24474863987416,None,137.24474863987416,None,None,,137.24474863987416,None,0.206,138.26129303313792,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,0,0,0,0,1,9,19,8,,,,,,,,,,,,,,,5s,139.2564087929204,140.25713958824053,140.24436110304669,None,141.24513510195538,142.77806580485776,141.24513510195538,142.77806580485776,142.77806580485776,None,142.77806580485776,None,space,0.6798396562226117,142.77806580485776,None,1.532,143.4799182121642,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,0,0,3,,,,,,,,,144.4916872791946,None,144.4916872791946,None,144.4916872791946,None,10s,154.41441092500463,155.41455047298223,155.40788922598585,None,156.40841246815398,162.61281486228108,156.40841246815398,162.61281486228108,162.6064352048561,None,162.6064352048561,None,space,0.28346786787733436,162.6064352048561,None,6.1962,162.9046224039048,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,10s,163.9096681671217,164.91063742991537,164.9049243722111,None,165.90484986500815,166.54786329017952,165.90484986500815,166.54786329017952,166.54786329017952,None,166.54786329017952,None,space,0.4059691592119634,166.54786329017952,None,0.6398,166.97187784407288,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,10s,167.97185980994254,168.9712215969339,168.96555548813194,None,169.9659744980745,174.95340885594487,169.9659744980745,174.95340885594487,174.95340885594487,None,174.95340885594487,None,space,0.3284342302940786,174.95340885594487,None,4.988,175.3039455441758,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,10s,176.31000153394416,177.310618059244,177.30491697695106,None,178.30494236806408,187.42583374725655,178.30494236806408,187.42583374725655,187.42583374725655,None,187.42583374725655,None,space,0.29607862792909145,187.42583374725655,None,9.1216,187.73361611925066,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,10s,188.73930359398946,189.7413395671174,189.73550745099783,None,190.73455936228856,199.91073213284835,190.73455936228856,199.91073213284835,199.91073213284835,None,199.91073213284835,None,space,0.44318937510252,199.91073213284835,None,9.1752,200.37630497198552,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,10s,201.38233500905335,202.3827681648545,202.37706468207762,None,203.3769689509645,204.52229684730992,203.3769689509645,204.52229684730992,204.51696801325306,205.51631530513987,204.51696801325306,205.51631530513987,None,,204.51696801325306,205.51631530513987,1.1408,205.53322284622118,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,10s,206.52894761692733,207.5289244260639,207.5222792471759,None,208.52225571405143,212.32285685185343,208.52225571405143,212.32285685185343,212.32285685185343,None,212.32285685185343,None,None,,212.32285685185343,None,3.7993,213.32688394002616,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,10s,214.32816849416122,215.3280848208815,215.32240960700437,None,216.32261989824474,224.02561550028622,216.32261989824474,224.02561550028622,224.02561550028622,None,224.02561550028622,None,space,0.3762303851544857,224.02561550028622,None,7.7035,224.42416880419478,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,10s,225.43047678517178,226.43187985103577,226.42490704217926,None,227.4251145971939,233.5159744261764,227.4251145971939,233.5159744261764,233.5159744261764,None,233.5159744261764,None,space,0.3098648898303509,233.5159744261764,None,6.0884,233.84342691721395,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,10s,234.84762160526589,235.84920358425006,235.84354816004634,None,236.84313606098294,241.28422001516446,236.84313606098294,241.28422001516446,241.27781197195873,None,241.27781197195873,None,space,0.36410994501784444,241.27781197195873,None,4.433,241.65430751023814,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,0,10,5,,,,,,,,,,,,,,,10s,242.65963801695034,243.66187867103145,243.65515430318192,None,244.6557518891059,248.83106229593977,244.6557518891059,248.83106229593977,248.83106229593977,None,248.83106229593977,None,space,0.5067902118898928,248.83106229593977,None,4.1733,249.3509216280654,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,1,11,0,,,,,,,,,,,,,,,10s,250.35663274023682,251.35843717725947,251.35179973905906,None,252.3520678449422,253.20024938229471,252.3520678449422,253.20024938229471,253.19369797501713,None,253.19369797501713,None,space,0.3762322310358286,253.19369797501713,None,0.8399,253.58163849404082,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
